@id,@type,@lat,@lon,name,operator,industrial,man_made,amenity,power,landuse,product,addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,addr:country
31300068,way,37.9902337,-122.0709734,Adobe Industrial Park,,,,,,industrial,,,,,,,
31300762,way,38.0022958,-122.0438561,PS Business Park,,,,,,industrial,,,,,,,
31453213,way,38.8897934,-121.0985024,Wise Power House,PG&E,,,,plant,industrial,,,,,,,
31562976,way,38.8348949,-121.0927617,Newcastle Powerhouse,Pacific Gas and Electric,,,,plant,industrial,,,,,,,
31587261,way,37.9847843,-122.0468338,Stanwell Industrial Park,,,,,,industrial,,,,,,,
31650790,way,37.8661153,-122.2852728,Berkeley City Corporation Yard,,,,,,industrial,,,,Berkeley,,,
31929334,way,32.7297117,-117.2079483,Pump Station 2,,,pumping_station,,,industrial,,4077,North Harbor Drive,San Diego,CA,92101,
31985994,way,34.1784913,-118.3145730,Magnolia Power Project,City of Burbank Water and Power,,,,plant,industrial,,,,,,,
31986008,way,34.1766990,-118.3145119,Olive Power Plant,City of Burbank Water and Power,,,,plant,industrial,,,,,,,
32005242,way,38.5233644,-121.3931176,Depot Park,,,,,,industrial,,,,,,,
32008386,way,34.1565299,-118.2793352,Grayson Power Plant,City of Glendale Water & Power,,,,plant,industrial,,,,,,,
32701355,way,38.3378139,-121.1242570,Cosumnes Power Plant,Sacramento Municipal Utility District,,,,plant,industrial,,,,,,,
33604038,way,34.0808763,-117.2409045,Mountain View Power Plant,Southern California Edison,,,,plant,industrial,,,,,,,
34904707,way,36.9593817,-122.0636561,Shaffer Road Industrial Zone,,,,,,industrial,,,,,,,
35602439,way,37.9939090,-122.1299929,Martinez Substation,,,,,substation,industrial,,,,,,,
35836656,way,38.0174283,-121.8456956,Delta Energy Center,Calpine,,,,plant,industrial,,,,,,,
36200592,way,36.7041744,-121.7646103,Regional Waste Management Facilities,,,,,,industrial,,,,,,,
36290182,way,33.1159524,-117.1199808,Stone Brewing Company,,,,,,industrial,,1999,Citracado Parkway,,,,US
36322363,way,37.8007796,-121.6208208,Banks Pumping Plant,Department of Water Resources,,water_works,,,,,,,,,,
36456790,way,36.6628853,-121.6841009,,,,,,plant,,,,,,,,
37023599,way,37.0898713,-122.2717535,Big Creek Lumberyard,,,,,,industrial,,,,,,,
37026098,way,34.0422494,-117.5670662,Prologis Park Ontario Airport,,,,,,industrial,,,,,,,
37026115,way,34.0425091,-117.5790473,FedEx,,,,,,industrial,,3371,Francis St,Ontario,CA,,
37026141,way,34.0381531,-117.6005514,Mag Instrument,,,works,,,,flashlights,2001,Hellman Ave,Ontario,CA,,
37026168,way,34.0399056,-117.5874415,Prologis Park Cedarpointe,,,,,,industrial,,,,,,,
37026169,way,34.0522368,-117.5621150,California Commerce Center,,,,,,industrial,,,,,,,
37026176,way,34.0369535,-117.5871537,California Commerce Center South,,,,,,industrial,,,,,,,
37060125,way,34.0310585,-117.5649652,Bridgestone-Firestone,,,,,,industrial,,4100,Mission Blvd,Ontario,CA,91761,
37096363,way,36.8418504,-121.5212532,Nong Woo Seed,,,,,,industrial,,,,,,,
37623519,way,37.2530519,-121.9345156,Xilinx Inc,,,,,,industrial,,,,,,,
37692462,way,36.8535150,-121.7850715,Watsonville Produce Inc,,agriculture,,,,industrial,,,,,,,
37735584,way,37.2738180,-121.8285829,South Service Yard,City of San José,,,,,industrial,,4420,Monterey Road,San Jose,CA,95111,
37862927,way,34.0444209,-117.5397321,Temple-Inland Ontario Linerboard Mill,,,,,,industrial,,5171,Francis,Ontario,CA,,
38080584,way,37.4926938,-121.9406546,Tesla Factory,Tesla Motors,factory,works,,,industrial,electric_vehicles;automobiles,45500,Fremont Boulevard,Fremont,CA,94538,US
38080585,way,37.4936088,-121.9435361,Tesla Fremont Factory Body/General Assembly,"Tesla, Inc.",,works,,,,electric_vehicles,,,,,,
38138018,way,34.1175796,-117.4841076,Fontana Commerce Center,,,,,,industrial,,,,,,,
38140168,way,34.1093082,-117.4780614,Hilton Drive Industrial Park,,,,,,industrial,,,,,,,
38169292,way,37.4388400,-122.1109093,City of Palo Alto Municipal Services Center,,,,,,industrial,,,,,,,
38211094,way,37.3990346,-121.8346070,Penitencia Water Treatment Plant,Santa Clara Valley Water District,,water_works,,,,,3959,Whitman Way,San Jose,,95132,
38342040,way,37.3564865,-121.8721984,Eggo,Kellogg,,works,,,,,475,Eggo Way,San Jose,,95116,
38414006,way,34.0715545,-119.0125065,Caltrans Big Sycamore Maintenance Station,CDOT,depot,,,,industrial,,,9077 Pacific Coast Hwy,,,93030,
38519844,way,37.2456900,-121.7947030,Western Digital,,,,,,industrial,,5601,Great Oaks Parkway,San Jose,,95123,
38541055,way,37.3069632,-121.9943720,West Yard Maintenance Division,Roads & Airports Department of the County of Santa Clara,,,,,industrial,,,,,,,
38689740,way,37.3352176,-121.8458961,Public Storage,,,,,,industrial,,1500,Story Road,San Jose,,95122,
38857104,way,34.0872101,-117.5119789,West Valley Material Recovery Facility and Transfer Station,,waste_handling,,,,industrial,,13373,Napa St,Fontana,CA,92335,
38857140,way,34.0806715,-117.5205866,Mohawk Industries,,,,,,industrial,,9687,Transportation Wy,Fontana,CA,92335,
38857240,way,34.0835112,-117.5192446,BNSF Fontana Logistics Center,,,,,,industrial,,9600,Kaiser Wy,Fontana,CA,92335,
39017428,way,37.4250671,-121.9321125,Los Esteros Critical Energy Facility,Calpine,,,,plant,industrial,,,,,,,
39239973,way,37.3932508,-122.0734536,Mountain View Caltrain,,,,,,industrial,,,,,,,
39245268,way,37.4996970,-121.9568451,Northpole Business Park,,,,,,industrial,,,,,,,
39535727,way,37.4121545,-122.0756483,VTA North Division,Santa Clara Valley Transportation Authority,depot,,,,industrial,,,,,,,
39552806,way,35.0218485,-117.5660635,SEGS VI,,,,,,industrial,,,,,,,
39552807,way,35.0139403,-117.5660262,SEGS VII,,,,,,industrial,,,,,,,
39552808,way,35.0203629,-117.5559845,SEGS V,,,,,,industrial,,,,,,,
39552810,way,35.0129826,-117.5557434,SEGS IV,,,,,,industrial,,,,,,,
39552811,way,35.0061184,-117.5557615,SEGS III,,,,,,industrial,,,,,,,
39552812,way,35.0142876,-117.5590543,Solar Electric Generating Systems Kramer Junction (SEGS III-VII),NextEra Energy,,,,,industrial,,41100,US 395,Boron,,93516,
39560071,way,35.0318129,-117.3470765,Solar Electric Generating Systems (Plants VIII-IX),NextEra Energy,,,,plant,,,,,,,,
39669497,way,34.0938499,-117.6045723,Rancho Cucamonga Corporate Yard,,,,,,industrial,,,,,,,
39944986,way,34.0940305,-117.5735702,Matheson Gas Products,,,,,,industrial,,8800,Utica Avenue,Rancho Cucamonga,CA,91730,
39944990,way,34.0924675,-117.5714745,Pacific Paper,,,,,,industrial,,8865,Utica Avenue,Rancho Cucamonga,CA,91730,
39951478,way,34.0909201,-117.5560903,PolyOne,,,,,,industrial,,11400,Newport Drive,Rancho Cucamonga,CA,91730,
40002164,way,34.0910400,-117.6034558,Verizon,,,,,,industrial,,9000,Hellman Avenue,Rancho Cucamonga,CA,91730,
40021200,way,37.6024458,-122.4237041,Harry Tracy Water Treatment Plant,San Francisco Public Utilities Commission,,water_works,,,,,2901,Crystal Springs Road,,,,
40040166,way,34.0815291,-117.5880727,Laird Construction,,,,,,industrial,,9460,Lucas Ranch Rd,Rancho Cucamonga,CA,91730,
40040167,way,34.0804788,-117.5881773,Superior Tank Company,,,,,,industrial,,9500,Lucas Ranch Road,Rancho Cucamonga,CA,91730,
40040168,way,34.0794152,-117.5882590,Lucas Ranch Road Industrial Park,,,,,,industrial,,,,,,,
40040177,way,34.0778873,-117.5881923,Airgas,,,,,,industrial,,,,,,,
40076821,way,34.0882764,-117.5012815,Speedway Commerce Center,"Hillwood Development Company,",,,,,industrial,,9300,Cherry Avenue,Fontana,CA,92335,US
40119690,way,34.0618547,-117.4992337,Pallet Market LLC,,,,,,industrial,,14041,Slover Ave,Fontana,CA,92337,
40119692,way,34.0640175,-117.4989425,Artista's Pallets,,,,,,industrial,,14040,Slover Ave,Fontana,CA,92337,
40125736,way,34.0572344,-117.5108340,Sierra Gateway Commerce Center,,,,,,industrial,,,,,,,
40125753,way,34.0539666,-117.5186578,Bragg Crane Service,,,,,,industrial,,13188,Dahlia St,Fontana,CA,92337,
40125764,way,34.0539426,-117.5225670,Layne Christensen Company,,,,,,industrial,,11001,Etiwanda Ave,Fontana,CA,92337,
40254693,way,37.4969157,-121.9317814,Hayward Quartz Technology Incorporated,,,works,,,,,1500,Corporate Way,Fremont,CA,94539,
40477558,way,37.4091858,-121.9646455,Tasman East,,,,,,industrial,,,,,,,
40479282,way,37.4285240,-121.9255169,Cisco,,,,,,industrial,,,,,,,
40833530,way,36.9836597,-121.9661735,San Lorenzo Lumber,,,,,,industrial,,,,,,,
41160161,way,34.0786039,-118.1118781,The Gas Company Alhambra Base,,depot,,,,industrial,,,,,,,
41265171,way,34.2068350,-119.2503295,Mandalay Generating Station,GenOn,,,,,industrial,,,,,,,
41280873,way,37.0460644,-122.0666655,San Lorenzo Lumber & Home Centers,,lumber_yard,,,,industrial,,5843,Graham Hill Road,Felton,CA,95018-9737,
41380422,way,36.9656308,-122.0938866,Graniterock,,,,,,industrial,,,,,,,
41381937,way,36.9688810,-121.9764265,Brommer Maintenance Yard,Santa Cruz County Department of Public Works,,,,,industrial,,,,,,,
41382082,way,36.9821051,-121.9888951,Santa Cruz County Animal Shelter,,,,animal_shelter,,industrial,,1001,Rodriguez Street,Santa Cruz,,95062,
41889256,way,34.0937135,-117.5708393,"Gainey Transportation Services, Inc.",,,,,,industrial,,10801,Jersey Boulevard,Rancho Cucamonga,CA,91730,
41889259,way,34.0932613,-117.5694911,Estenson Logistics LLC,,,,,,industrial,,10807,Jersey Boulevard,Rancho Cucamonga,CA,91730,
42018519,way,34.0340642,-117.5606946,American National Recycling,,,,,,industrial,,2202,Milliken Ave,Ontario,CA,91761,
42150769,way,38.0423693,-119.1722767,Lundy Power Plant,Southern California Edison,,,,plant,,,769,Mill Creek Powerhouse Road,Mono City,CA,93541,
42193725,way,33.9853845,-117.7031069,Yorba Business Park,,,,,,industrial,,,,,,,
42284349,way,34.5666765,-117.3606847,Federal Correctional Complex Victorville,Federal Bureau of Prisons,,,prison,,industrial,,13777,Air Expressway Boulevard,Victorville,CA,92394,
42697294,way,37.1580892,-121.6376287,Coyote Pumping Station,,,,,,industrial,,,,,,,
43164344,way,38.2376622,-122.2755119,Soscol Ferry Solar,Soscol Ferry Solar,,,,plant,,,,,,,,
43410726,way,37.1190882,-121.6034989,George Chiala Farms,,,works,,,,food,15500,Hill Road,Morgan Hill,CA,95037,
43538773,way,36.8367618,-121.6602300,Monterey Mushrooms,,,,,,industrial,,,,,,,
43538865,way,36.6664843,-121.6323124,Alisal Sanitary District Treatment Plant,,,,,,industrial,,,,,,,
43951221,way,38.0172473,-121.8600856,Gwf,,,,,,industrial,,,,,,,
43951293,way,38.0166113,-121.8578711,Ccip,,,,,,industrial,,,,,,,
43951315,way,37.9162218,-122.3025375,El Cerrito G Substation,Pacific Gas and Electric Company,,,,substation,industrial,,,,,,,
43985562,way,37.6724555,-121.7077919,Sandia National Laboratories,,,,research_institute,,industrial,,,,,,,
44073281,way,37.8801066,-122.3057394,Berkeley Transfer Station,City of Berkeley,,,waste_transfer_station,,industrial,,1201,,Berkeley,CA,,US
44121944,way,37.2471087,-121.8726038,Valley Water,,,,,,industrial,,,,,,,
44154336,way,33.8503852,-118.3947533,AES Redondo Beach Power Plant,AES Corporation,,,,plant,industrial,,,,,,,
44161879,way,34.0874510,-117.5868624,GM Service Parts Operations,,,,,,industrial,,9150,Hermosa Ave,Rancho Cucamonga,CA,91730,
44161881,way,34.0837603,-117.5911098,Archicenter I,,,,,,industrial,,9805,6th St,Rancho Cucamonga,CA,91730,
44389039,way,32.8510742,-115.5669263,Imperial Irrigation District,,,,,,industrial,,,,,,,
44389346,way,32.7937632,-115.5791637,City Water Facility,,,,,,industrial,,,,,,,
44389492,way,32.9883337,-115.5135528,Brawley Industrial Park,,,,,,industrial,,,,,,,
44486525,way,33.9243197,-117.4120652,Riverside Municipal Corporation Yard,,,,,,industrial,,,,,,,
44501612,way,33.3695167,-117.5551023,San Onofre Nuclear Generating Station,Southern California Edison,,,,plant,industrial,,,,,,,
44709878,way,37.3690248,-121.8967927,Lee Brothers Foodservice,,,works,,,,food,660,East Gish Road,San Jose,,95112,
44817201,way,34.1541802,-117.4251394,Target Import/Distribution Center,,,,,,industrial,,,,,,,
44817216,way,34.1562056,-117.4141606,TNT Fireworks,,factory,,,,industrial,,3196,Locust Ave,Rialto,CA,92377,
45074903,way,33.6455671,-117.9779979,Huntington Beach Generating Station,AES,,,,,industrial,,,,,,,
45101472,way,34.1856913,-117.3243341,HVAC Central Plant,Southern California Edison,,,,plant,industrial,,,,,,,
45481509,way,34.0744621,-118.0308392,City of El Monte Maintenance & Transportation Divisions,,,,,,industrial,,3629,Cypress Ave,El Monte,CA,91731,
45769435,way,34.0374164,-118.1731149,LA County DPW Road Maintenance,,,,,,industrial,,4304,Eugene St,Los Angeles,CA,90022,
46590469,way,36.8646258,-121.4408850,Cal-Agra,,,,,,industrial,,,,,,,
46592719,way,36.8511969,-121.4332412,San Benito Auto Wreckers,,,,,,industrial,,,,,,,
48232962,way,34.0075134,-118.1797236,Roadrunner Freight,,trucking,,,,industrial,,4501,East Washington Boulevard,Commerce,CA,90040,
48273434,way,34.0179240,-118.2220291,Vulcan Materials Co. Asphalt Plant,,,,,,industrial,,2715,Washington Boulevard,Los Angeles,CA,90023,
48278597,way,34.0202968,-118.2344926,Central LA Recycling & Transfer Station,LA Sanitation & Environment (LASAN),recycling,,waste_transfer_station,,industrial,,2201,East Washington Boulevard,Los Angeles,CA,90021,
49436600,way,33.9002713,-118.4131858,Public Works Yard,,,,,,industrial,,,,,,,
49891847,way,33.7737103,-118.2880698,Los Angeles Refinery - Wilmington Plant,Phillips 66,oil,works,,,industrial,,1660,Anaheim St,Wilmington,CA,90744,
49891852,way,33.7784331,-118.2827569,Air Liquide,,,,,,industrial,,1502,Anaheim St,Wilmington,CA,90744,
50050512,way,33.7801161,-118.2400599,Wilmington Hydrogen Plant,Air Products & Chemicals Inc,,,,plant,industrial,,700,Henry Ford Ave,Wilmington,CA,90744-6717,
50056876,way,33.7594783,-118.2403990,Southeast Resource Recovery,SERRF Joint Powers Authority,,,,plant,industrial,,120,Pier S Avenue,,,,
50421530,way,38.7928965,-121.3816039,Roseville Energy Park,,,,,,industrial,,5120,Phillip Road,,CA,,
50977302,way,34.4311073,-119.9114347,Venoco Ellwood Plant,,oil,pumping_station,,,industrial,,,,,,,
51330844,way,37.8863914,-122.3051090,USDA Western Regional Research Center,,,,research_institute,,industrial,,,,,,,
51932317,way,34.4304376,-119.8908638,Citrix,,,,,,industrial,,,,,,,
51932319,way,34.4313335,-119.8914085,B32,,,,,,industrial,,,,,,,
52495692,way,37.7597310,-122.2030259,AC Transit Operations and Maintenance Facility - East Oakland Division,Alameda-Contra Costa Transit District,depot,,,,industrial,,,,,,,
52820564,way,35.7176278,-118.7261016,Caltrans Glennville Maintenance Station,,,,,,industrial,,,Hwy 155 PM 38.14,,,93226,
52821937,way,35.2861093,-117.9989603,,,,,,plant,,,,,,,,
52893205,way,35.7215831,-119.2335642,Covanta Delano,Covanta Energy Corporation,,,,plant,industrial,,31500,Pond Road,Delano,CA,,
54411306,way,35.4961695,-119.0088964,Live Oak Limited Power Plant,WCAC Operating Company,,,,plant,industrial,,,,,,,
54778139,way,35.4132052,-119.0467407,Caltrans South Region Maintenance Station,,,,,,industrial,,,1266 Olive Drive,,,93308,
55219216,way,33.6309627,-117.9270241,City of Newport Beach Corporation Yard,,,,,,industrial,,592,Superior Ave,Newport Beach,CA,92663,
55219220,way,33.6317682,-117.9388043,City of Newport Beach Utilities Department,,,,,,industrial,,949,16th St,Newport Beach,CA,92663,
55233662,way,35.0573411,-118.1724928,Caltrans Mojave Maintenance Station,,,,,,industrial,,,2211 Nadeau Street,,,93501,
55413600,way,36.8795875,-121.4025816,Citation Business Park,,,,,,industrial,,,,,,,
55877072,way,35.1226994,-118.3697802,TEHACHAPI CEMENT PLANT,,concrete_plant,,,,industrial,,,,,,,
55877507,way,35.3946865,-119.3206179,Frito-Lay,,,,,,industrial,,28801,CA-58,Bakersfield,CA,93314,
55877512,way,35.4653527,-119.2686729,"Billy Gladden Trucking, Inc",,,,,,industrial,,,,,,,
55877513,way,35.4730915,-119.2620635,"McCaslin Trucking, Inc.",,depot,,,,industrial,,18661,Beech Avenue,Shafter,CA,93263,
55878021,way,35.4133894,-119.0554001,Caltrans Bakersfield Maintenance Station,,,,,,industrial,,,1200 Olive Drive,,,93308,
55878068,way,35.5014588,-119.1511481,S.A. Camp Pump & Drilling Company,,,,,,industrial,,,,,,,
55878544,way,35.6498884,-117.7156227,Robertson's Ready Mix,,,,,,industrial,,,,,,,
55893655,way,33.8254498,-118.2011399,Caltrans Pacific Place Maintenance Station,,,,,,industrial,,,3725 Pacific Place,,,90806,
56014298,way,38.4012558,-121.9557244,All Weather Architectural Aluminum,,,works,,,,furniture,777,Aldridge Road,Vacaville,CA,95688,
56452459,way,33.1192757,-117.1171643,Palomar Energy Center,San Diego Gas & Electric Co,,,,plant,industrial,,,,,,,
56631898,way,37.2316052,-121.6884659,Raytheon Technologies San Jose Facility,,,,,,industrial,,600,Metcalf Road,San Jose,CA,95138,
57766355,way,37.0012344,-122.0329517,,,,water_works,,,,,,,,,,
57766356,way,37.0005768,-122.0329647,,,,water_works,,,,,,,,,,
59171719,way,38.3978422,-121.9240615,CalPeak Power Vaca Dixon Peaker Plant,"CalPeak Power, LLC",,,,plant,industrial,,5157,Quinn Road,Vacaville,CA,95688,
59171725,way,38.2216654,-121.8680518,Lambie Energy Center,Gilroy Energy Center LLC,,,,plant,industrial,,,,,,,
59257352,way,35.3564038,-118.9841488,Sierra Metal Works,,,,,,industrial,,,,,,,
59986783,way,36.9794180,-122.0292247,San Lorenzo Lumber Lumberyard,,,,,,industrial,,,,,,,
60502957,way,33.6788632,-117.7553094,OCTA Maintenance,,,,,,industrial,,14736,Sand Canyon Avenue,Irvine,CA,92618,
60502962,way,33.6774966,-117.7560545,Caltrans Marina Way Maintenance Station,,,,,,industrial,,,,Irvine,CA,92618,
60502974,way,33.6763963,-117.7544836,Caltrans Toll Road Maintenance Station,,,,,,industrial,,6685,Marine Way,Irvine,CA,92618,
60786575,way,33.6636727,-117.6597968,IRWD Lake Forest Zone 2 East Reservoir,Irvine Ranch Water District,,,,,industrial,,,,,,,
60786582,way,33.6606362,-117.6515364,Trabuco Canyon Water District,,,,,,industrial,,,,,,,
60906397,way,37.1029518,-119.3182891,Caltrans Shaver Lake Maintenance Station,,,,,,industrial,,,41477 Tollhouse Road,,,93664,
60907150,way,37.1128418,-119.0778352,Game Dike Mine,,mine,,,,industrial,,,,,CA,,
60968909,way,37.0144301,-119.5676201,CAL FIRE/Fresno County Fire Department Station #73,California Department of Forestry and Fire Protection,,,fire_station,,industrial,,,,,,,
61034257,way,36.7964720,-119.6005061,,,,water_works,,,,,,,,,,
61034781,way,36.8437097,-120.4499991,Ron's Auto Repair,,,,,,industrial,,,,,,,
61036636,way,36.7995471,-119.5923629,,,,water_works,,,,,,,,,,
61040233,way,36.7938502,-119.5581127,,,,water_works,,,,,,,,,,
61102010,way,36.7329955,-119.5015875,,,,,,plant,,,,,,,,
61103256,way,36.7485331,-120.3713599,Caltrans Mendota Maintenance Station,,,,,,industrial,,,Hwy 180 @ Belmont Avenue,Mendota,,93640,US
61137642,way,36.6594987,-119.5983768,,,,water_works,,,,,,,,,,
61143916,way,36.7177491,-119.5656178,,,,water_works,,,,,,,,,,
61144710,way,36.7141953,-119.5788554,,,,water_works,,,,,,,,,,
61151773,way,36.6580572,-119.5922053,,,,water_works,,,,,,,,,,
61168781,way,36.6932354,-119.0174566,Caltrans Pinehurst Maintenance Station,,,,,,industrial,,,54153 Hwy 245,,,93641,
61170010,way,36.6522552,-119.7816501,,,,water_works,,,,,,,,,,
61170235,way,36.6087276,-120.1865397,,,,water_works,,,,,,,,,,
61170850,way,36.6122138,-119.5206639,,,,water_works,,,,,,,,,,
61171567,way,36.6507339,-120.5843292,Panoche Energy Center,"Panoche Energy Center, LLC",,,,plant,industrial,,,,,,,
61172784,way,36.5996068,-119.9056790,,,,water_works,,,,,,,,,,
61177493,way,36.6134718,-119.7525902,,,,,,plant,,,,,,,,
61203971,way,36.5423798,-119.5718306,"The HMC Group Cold Storage, Inc.",,agriculture,,,,industrial,,13138,S. Bethel Ave.,Kingsburg,CA,93631,
61208889,way,36.2529409,-120.2302038,Harris Ranch WWTF,,wastewater_plant,,,,industrial,,,,,,,
61223095,way,36.1794682,-120.3526296,Caltrans Coalinga Maintenance Station,,,,,,industrial,,,30933 West Gale Avenue,,,93210,
61223201,way,36.3787187,-120.1256451,Westside Solar Station,Pacific Gas & Electric Co.,,,,plant,,,,,,,,
61224800,way,36.3751534,-120.1345687,Whitney Point Solar,"Whitney Point Solar, LLC",,,,plant,,,,,,,,
61247610,way,36.3821101,-120.1345003,NextEra Westside PV,"Westside Solar, LLC",,,,plant,,,,,,,,
61249511,way,36.8882506,-119.7401185,,,,water_works,public_facility,,,,,,,,,
61250719,way,36.1807075,-120.3882611,Coalinga Cogeneration Power Plant,Coalinga Cogeneration Co,,,fuel,plant,industrial,,,,,,,
61259132,way,36.8832519,-119.7364960,Fresno City Surface Water Treatment Plant,,,,,,industrial,,,,,,,
61284677,way,36.8458144,-119.7835137,,,,water_works,,,,,,,,,,
61297492,way,36.8448073,-119.8247597,,,,water_works,,,,,,,,,,
61305175,way,36.8480879,-119.8176049,,,,water_works,,,,,,,,,,
61308789,way,36.8441804,-119.8188066,,,,water_works,,,,,,,,,,
61338188,way,36.8367401,-119.8170794,,,,water_works,,,,,,,,,,
61435637,way,36.8246260,-119.8240311,,,,water_works,,,,,,,,,,
61444047,way,36.8009669,-119.7677445,,,,water_works,,,,,,,,,,
61465437,way,36.7948009,-119.8107067,Powers Elementary School,,,,school,,industrial,,,,,,,
61466838,way,36.7993172,-119.8112933,Wawona Middle School,,,,school,,industrial,,,,,,,
61468176,way,36.7791318,-119.7821527,,,,water_works,,,,,,,,,,
61469180,way,36.7831501,-119.7101809,Gap Inc.,,,,,,industrial,,,,,,,
61469900,way,36.7792129,-119.7350029,,,,water_works,,,,,,,,,,
61470689,way,36.7788639,-119.7717229,,,,water_works,,,,,,,,,,
61474326,way,36.7805742,-119.7638947,,,,water_works,,,,,,,,,,
61474422,way,36.7860439,-119.7586475,,,,water_works,,,,,,,,,,
61476248,way,36.7792134,-119.7352590,,,,water_works,,,,,,,,,,
61533322,way,36.7830041,-119.7406162,,,,water_works,,,,,,,,,,
61538996,way,36.7686529,-119.6727972,,,,water_works,,,,,,,,,,
61544811,way,36.7736296,-119.7502221,,,,water_works,,,,,,,,,,
61545013,way,36.7593234,-119.8285918,Caltrans West Avenue Maintenance Station,,,,,,industrial,,,1283 N West Avenue,,,93778,
61545173,way,36.7593105,-119.6755237,,,,water_works,,,,,,,,,,
61549147,way,36.7614852,-119.8304249,Caltrans Fresno and North Region Maintenance Station,,,,,,industrial,,,1635 W Pine Avenue,,,93614,
61550808,way,36.7706606,-119.7287947,DPS Telecom,,,,,,industrial,,,,,,,
61551013,way,36.7642083,-119.8845922,,,,water_works,,,,,,,,,,
61609756,way,36.7525877,-119.7090338,,,,water_works,,,,,,,,,,
61611028,way,36.7469675,-119.6823572,,,,water_works,,,,,,,,,,
61623732,way,36.7562084,-119.7226931,,,,water_works,,,,,,,,,,
61655918,way,36.7103527,-119.7595063,,,,water_works,,,,,,,,,,
61658324,way,36.7320054,-119.7214511,,,,water_works,,,,,,,,,,
61664034,way,36.7304515,-119.7150971,Ayer Elementary School,,,,school,,industrial,,,,,,,
61664790,way,36.7098320,-119.7460172,,,,water_works,,,,,,,,,,
61705368,way,36.7144964,-119.6824706,,,,water_works,,,,,,,,,,
61705868,way,36.7194892,-119.7613496,PG&E,,,,,plant,industrial,,,,,,,
61706916,way,36.7145998,-119.7499929,,Fresno,,water_works,public_facility,,,,,,,,,
61708287,way,36.7141292,-119.6913947,,,,water_works,,,,,,,,,,
61708602,way,36.7198342,-119.7653256,PG&E,,,,,,industrial,,,,,,,
61710346,way,36.7289040,-119.7117356,,,,water_works,,,,,,,,,,
61711219,way,36.7283617,-119.7032942,,,,water_works,,,,,,,,,,
61713221,way,36.8355144,-119.6383744,,,,water_works,,,,,,,,,,
61802119,way,36.8484136,-119.6978473,,,,water_works,,,,,,,,,,
61802829,way,36.8314734,-119.6843306,Anlin Window Systems,,,,,,industrial,,,,,,,
61803110,way,36.6836505,-119.7100708,D&H Distributing,,,,,,industrial,,,,,,,
61805621,way,36.6905796,-119.7397905,Malaga Power,"CalPeak Power, LLC",,,,plant,industrial,,,,,,,
61808569,way,36.6725754,-119.7223302,Turner's Auto Wrecking,,scrap_yard,,,,industrial,,4248,South Willow Avenue,Fresno,CA,93725,
61809242,way,36.7078581,-119.7437487,Vacant,,,,,,industrial,,,,,,,
61823320,way,36.7972343,-119.7196022,,,,water_works,,,,,,,,,,
61870246,way,36.7997752,-119.6752501,Gettysburg Elementary School,,,,school,,industrial,,,,,,,
62106252,way,34.0913309,-117.5770191,Speedway Muffler,,,,,,industrial,,10459,8th St,Rancho Cucamonga,CA,91730,
62202083,way,37.8966189,-119.9685564,Holm Powerhouse,City & County of San Francisco,,,,plant,,,,,,,,
65417336,way,33.8162278,-118.2426118,Tesoro Carson Refinery,Tesoro Corp,oil,,,,industrial,,,,,,,
66158310,way,33.9292787,-118.1043507,Center Hybrid,Southern California Edison,,,,plant,industrial,,,,,,,
67355898,way,33.8488022,-117.9081841,Raymond Retarding Basin,Orange County Flood Control District,,,,,industrial,,,,,,,
68034449,way,33.7808749,-117.4835264,Rinker Materials Los Angeles Pipe Plant,,,,,,industrial,,,,,,,
68717618,way,34.2899711,-114.1718171,Gene Wash Intake,Metropolitan Water District of Southern California,,water_works,,,,,100,Gene Street,Parker Dam,CA,92267,
68811437,way,33.7739172,-117.4900278,Mission Clay Products,,,,,,industrial,,,,,,,
70166435,way,33.4850371,-117.6690961,Caltrans San Juan Capistrano Maintenance Station,,,,,,industrial,,32941,32941 Camino Capistrano,San Juan Capistrano,CA,92675,
70180550,way,34.3884799,-119.5070515,Carpinteria Oil and Gas Plant,,,,,,industrial,,,,,,,
70236329,way,33.5162051,-117.6616284,Fluidmaster Inc.,,,,,,industrial,,30800;30850,Rancho Viejo Road,San Juan Capistrano,CA,92675,
70331106,way,33.8410444,-118.2456449,Shell Oil Products,,,,,,industrial,,,,,,,
70523004,way,36.8663091,-121.3982569,Caltrans Hollister Maintenance Station,,,,,,industrial,,,771 North Chappell Road,,,95023,
70593128,way,35.4921028,-119.1609572,GAF Glass Mat Plant,GAF Materials Corporation,,works,,,,,6505,Zerker Road,Shafter,CA,93263,
71320335,way,34.1810890,-118.1676130,Caltrans Altadena Maintenance Station,,,,,,industrial,,,2122 N Windsor,,,91001,
71353254,way,33.5334800,-117.1810962,Kingman Industries,,,works,,,,,26370,Beckman Court,Murrieta,CA,92562,
72205647,way,34.0320482,-118.0540230,Whittier Narrows Flood Control Basin Maintenance Yard,US Army CoE,,,,,industrial,,645,Durfee Ave,South El Monte,CA,91733,
72982210,way,33.4829269,-117.1438501,Cemex USA,,,,,,industrial,,,,,,,
73156334,way,34.0450656,-118.6390493,Caltrans Las Flores Maintenance Station,,,,,,industrial,,3503,3503 Las Flores Canyon Road,Malibu,CA,90265,
73519192,way,37.1233855,-121.6257871,Pool Water Treatment,Morgan Hill Aquatics Center,,water_works,,,,,,,,,,
